SH, 01, 2001100318,   , BEST,   0,  95S,  813E,  25, 1009, DB,  35, NEQ,    0,    0,    0,    0, 1006,  120,  30,   0,   0, 
SH, 01, 2001100400,   , BEST,   0,  96S,  816E,  30, 1007, TD,  35, NEQ,    0,    0,    0,    0, 1006,  120,  30,   0,   0, 
SH, 01, 2001100406,   , BEST,   0,  97S,  819E,  30, 1006, TD,  35, NEQ,    0,    0,    0,    0, 1006,  120,  30,   0,   0, 
SH, 01, 2001100412,   , BEST,   0, 100S,  821E,  30, 1006, TD,  35, NEQ,    0,    0,    0,    0, 1006,  120,  30,   0,   0, 
SH, 01, 2001100418,   , BEST,   0, 100S,  824E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1008,  150,  20,   0,   0, 
SH, 01, 2001100500,   , BEST,   0, 101S,  826E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1008,  150,  30,   0,   0, 
SH, 01, 2001100506,   , BEST,   0, 102S,  827E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100512,   , BEST,   0, 103S,  827E,  30, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100518,   , BEST,   0, 104S,  828E,  35, 1002, TS,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100600,   , BEST,   0, 105S,  829E,  40,  999, TS,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100606,   , BEST,   0, 110S,  830E,  40, 1000, TS,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100612,   , BEST,   0, 114S,  829E,  35, 1002, TS,  35, NEQ,    0,    0,    0,    0, 1004,  150,  50,   0,   0, 
SH, 01, 2001100618,   , BEST,   0, 116S,  826E,  30, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1005,  150,  50,   0,   0, 
SH, 01, 2001100700,   , BEST,   0, 117S,  825E,  30, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1005,  150,  50,   0,   0, 
SH, 01, 2001100706,   , BEST,   0, 118S,  825E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1005,  150,  50,   0,   0, 
SH, 01, 2001100712,   , BEST,   0, 123S,  825E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1005,  150,  50,   0,   0, 
SH, 01, 2001100718,   , BEST,   0, 128S,  823E,  30, 1006, DB,  35, NEQ,    0,    0,    0,    0, 1005,  150,  50,   0,   0, 
SH, 01, 2001100800,   , BEST,   0, 134S,  824E,  25, 1007, DB,  35, NEQ,    0,    0,    0,    0, 1005,  150,  40,   0,   0,
